EGR1071151.1	24.1	0.29
WP_119780145.1	24.6	8e-10
WP_148513943.1	25.1	3e-09
MVC78980.1	25.6	4e-11
EIF2259270.1	24.9	0.004
WP_088128656.1	24.6	0.1
WP_000470083.1	25.2	1.2
AAL77343.1	24.4	0.058
EGQ7970226.1	24.8	0.043
WP_234116120.1	24.0	3.1
EGQ8411095.1	25.3	0.23
WP_142727155.1	25.2	0.87
WP_196981047.1	24.6	0.11
WP_032475019.1	24.6	0.069
WP_230612915.1	25.2	1.2
EJL6704930.1	25.3	8e-08
WP_113629151.1	23.9	0.11
EIC2298792.1	24.4	1e-08
BCK32718.1	22.7	0.99
WP_119828745.1	24.7	1e-09
HCF7782102.1	25.2	8e-10
EGQ8390611.1	24.0	4.1
WP_114720733.1	24.6	9e-10
EGQ9205641.1	25.6	5e-08
HCF7793902.1	25.2	7e-10
WP_231798386.1	24.0	5.6
EGQ8211812.1	25.6	2e-08
WP_172779747.1	24.5	7e-07
MBG8955423.1	24.4	0.25
EGR4158249.1	25.2	0.74
WP_114774239.1	25.3	0.19
EII3093738.1	24.0	3.9
WP_000494471.1	23.1	0.19
EGR0479350.1	24.0	9.4
EGS7960968.1	24.8	0.085
EII3002958.1	25.1	2e-08
RND30091.1	24.8	7.0
EGR0892179.1	26.2	6e-05
EGR4059277.1	23.4	0.31
HCJ7299035.1	25.5	9e-09
TXZ87846.1	24.7	8e-10
WP_114794461.1	25.1	1e-09
WP_240310233.1	25.1	2e-09
EHK7542320.1	24.4	0.042
EJL6539021.1	24.7	2e-07
EGR0143908.1	26.2	5e-05
GIC26033.1	24.9	0.012
HBC3378778.1	25.2	0.1
EJK2994344.1	25.3	5e-08
WP_248403460.1	25.4	0.04
EHD7118230.1	25.4	2e-09
EGR5587376.1	25.0	2e-08
WP_142565552.1	25.4	1e-09
EGR4050524.1	25.0	3e-09
EJL6445075.1	24.6	0.3
EGQ7944317.1	24.4	5e-07
HBC3848945.1	23.8	3e-08
HCJ7259563.1	25.5	8e-09
EGR4176698.1	23.4	0.36
KQA29415.1	25.1	0.39
EGR2017315.1	24.2	0.096
EJL6503552.1	24.4	0.0007
WP_116671454.1	24.6	0.031
KUO35187.1	24.8	2e-07
WP_055051856.1	24.3	3e-07
EGR1102231.1	24.2	0.1
WP_148530399.1	23.8	1.0
EJL6336110.1	24.6	2e-08
EJL6449235.1	25.5	7e-09
WP_123012929.1	24.9	0.096
WP_148553323.1	25.7	1e-09
WP_095471665.1	24.6	2e-08
AWB71735.1	23.3	2e-10
WP_142731389.1	24.6	3e-07
WP_254308999.1	23.7	3.9
WP_166013905.1	25.2	1e-08
EGQ8530943.1	25.3	0.26
WP_148552714.1	23.4	1.1
WP_232397108.1	24.6	0.014
NOE37604.1	23.7	4.2
WP_240310226.1	25.1	2e-09
WP_142629434.1	25.4	3e-09
EJL6777439.1	24.8	3e-05
WP_142612360.1	23.2	0.72
EJL9428168.1	25.2	0.69
WP_000470081.1	24.8	2e-05
EGR4166251.1	24.9	0.086
EEW06743.1	25.4	2e-05
EJL6485339.1	25.2	0.88
MBJ6948733.1	23.2	8e-09
WP_119091612.1	22.9	1e-08
EGR0542532.1	22.9	1e-08
EJL6293311.1	25.4	1e-09
MBJ6914212.1	22.9	2e-08
GHX20600.1	22.9	2e-08
EGQ7787808.1	26.1	0.003
WP_220284545.1	22.9	3e-08
EJL6361026.1	25.5	0.06
EJL6492784.1	25.6	0.009
WP_230674323.1	23.2	0.73
EJL6905615.1	25.4	0.032
EGR1075783.1	22.6	1e-07
EJL6648475.1	25.2	2e-09
EGQ9579781.1	23.3	2e-10
WP_113593859.1	22.9	3e-07
EJL6619297.1	23.4	0.98
EJL6831084.1	25.0	2e-07
GIB50117.1	25.4	2e-08
EJL7929400.1	24.4	0.83
GHW84278.1	25.3	5e-08
WP_061051911.1	24.0	0.0004
EGR0288019.1	23.8	1e-08
EJL6514093.1	24.5	0.001
WP_172896207.1	25.0	2e-09
GHY89861.1	24.1	0.068
EGR4173729.1	25.4	2e-09
HCF7752774.1	25.3	0.29
WP_113608713.1	24.5	0.0001
WP_154805259.1	25.4	8e-09
EJL6699316.1	23.3	2e-10
EIJ0939678.1	23.2	0.69
GFK41737.1	25.5	4e-08
WP_095457158.1	25.0	0.004
EGQ9502792.1	25.4	6e-09
EGR5063981.1	23.8	8e-09
EJL6685994.1	23.3	2e-10
HCF7765633.1	25.1	2e-06
EGR2520119.1	25.2	2e-09
EGR0576554.1	23.3	2e-10
WP_148554243.1	24.8	1e-10
WP_202598890.1	23.0	0.25
WP_029388339.1	21.9	1.3
WP_207204967.1	23.0	0.34
EJL6923382.1	25.1	1e-05
WP_198300448.1	22.9	5e-11
WP_194598514.1	21.9	2.7
WP_170901173.1	23.2	5e-10
EJL6431533.1	25.3	0.28
WP_208872090.1	21.9	2.7
WP_181356987.1	22.9	2e-11
EGR0775481.1	23.2	0.74
EJL6517863.1	23.3	1e-10
WP_240507698.1	22.9	1e-11
WP_047688581.1	24.7	0.002
WP_254918153.1	22.9	3e-12
CAH8191316.1	24.3	8e-07
WP_171822904.1	23.5	6e-08
EGQ8559403.1	25.3	2e-08
EJL6677127.1	26.3	0.096
EJL6282632.1	26.9	0.0001
EJL6413170.1	25.3	0.1
WP_005516966.1	22.2	2e-09
WP_234913308.1	21.9	0.87
AQM01323.1	21.9	0.95
WP_234912944.1	21.9	0.97
OXX67461.1	23.0	9e-09
MBF4236768.1	21.9	2.4
WP_105976743.1	23.0	0.13
NNN49146.1	23.0	7e-09
ASO30236.1	23.0	0.2
OXX56274.1	22.7	2e-07
ASG08773.1	23.4	3e-07
AQM20643.1	21.9	2.2
WP_234912005.1	21.9	1.0
WP_237333586.1	22.2	2.7
EEY50267.1	23.3	0.002
GIB63376.1	22.9	0.002
HBK7247172.1	22.9	0.009
KOE84999.1	25.7	1e-07
WP_234909846.1	23.4	3e-05
EJL6528419.1	25.3	0.061
EJL6496598.1	23.3	9e-07
EJL6339780.1	24.3	1.9
MBF4301834.1	21.9	0.7
MBF4348746.1	21.9	0.64
WP_194555047.1	21.9	1.0
MBF4296159.1	22.2	1.7
EGR1278764.1	28.5	0.007
WP_137071028.1	23.3	0.073
EGR4467014.1	24.7	0.73
MBF4353756.1	22.3	0.0004
WP_102310374.1	23.9	0.009
OEE84987.1	22.8	9e-07
WP_234919837.1	23.3	0.78
WP_062662901.1	25.3	0.035
WP_188008899.1	22.9	1.2
WP_158161625.1	24.3	0.016
WP_114994936.1	22.6	1.4
WP_016960226.1	24.6	3e-05
AUW37794.1	20.8	4.8
WP_218358814.1	25.3	2.5
WP_194584705.1	21.9	0.95
WP_017014155.1	23.3	0.006
MBF4249001.1	21.1	0.029
EGR10568.1	24.2	0.011
WP_218358812.1	19.5	2.7
WP_102258716.1	24.4	6e-08
WP_171760300.1	25.5	1e-16
WP_198928370.1	22.8	1e-06
WP_172854675.1	25.8	4e-16
WP_021457885.1	25.4	2e-15
WP_074926367.1	24.8	0.097
WP_038164193.1	25.4	2e-15
WP_095561253.1	25.8	1e-15
WP_095665464.1	24.1	2e-05
WP_038514018.1	24.3	2e-13
WP_239837934.1	23.9	0.002
WP_239876162.1	23.2	9e-15
WP_019276564.1	25.1	0.0001
EGR3960144.1	25.2	0.95
WP_229630947.1	23.2	5e-09
WP_006963386.1	25.1	0.003
WP_239826894.1	25.3	0.41
WP_194634679.1	22.0	6e-05
NRB68630.1	23.4	2e-14
WP_216602111.1	24.3	0.27
WP_198561750.1	24.2	2e-06
WP_206376591.1	24.7	2e-14
MBJ7018710.1	95.7	0.0
WP_252035746.1	24.3	4e-10
WP_226926532.1	20.8	3.3
WP_125320260.1	22.4	0.021
EGR1279224.1	79.3	0.0
WP_095572273.1	22.8	0.02
WP_194553964.1	23.1	0.0001
WP_194664794.1	23.1	0.0001
MBF4232507.1	23.3	0.33
WP_194552958.1	23.2	0.0002
WP_152429314.1	21.5	6.8
MBF4410794.1	65.9	0.0
WP_229333244.1	23.0	3.2
WP_254313940.1	24.8	8e-05
WP_045954611.1	28.0	0.2
MBJ6934316.1	88.7	0.0
WP_150141259.1	23.0	8e-08
RXJ72980.1	25.8	2e-08
WP_194591815.1	25.2	0.058
WP_204796118.1	25.8	0.0001
WP_199368731.1	32.6	2.6
WP_068898522.1	22.4	0.0006
WP_194591898.1	72.7	0.0
WP_164882108.1	21.4	6.5
WP_064339114.1	23.1	5.5
MBF4270095.1	33.8	4.2
WP_113978936.1	21.4	7.2
WP_210556364.1	23.1	8.1
PNW68736.1	22.0	1e-12
AYK16553.1	22.0	1e-12
PKQ71756.1	24.0	0.23
ART78836.1	26.3	0.5
WP_252656934.1	21.7	0.66
QIF42621.1	22.0	1e-12
WP_233264431.1	23.0	4.5
WP_257713239.1	23.7	2.8
MBF4364873.1	70.0	0.0
WP_081990742.1	22.4	1e-13
WP_157830582.1	24.0	0.19
MCP4884330.1	24.8	1e-13
WP_157830698.1	22.2	0.002
MCG9690094.1	26.4	1e-05
WP_094040384.1	24.5	0.011
MBF4442952.1	78.3	0.0
WP_139717828.1	27.0	2e-07
MBF4279742.1	78.4	0.0
WP_201968279.1	23.0	0.001
PKQ74065.1	22.2	0.003
MBF4280852.1	67.9	2.99878e-43
KPU83411.1	24.6	1.3
MBF4223253.1	68.3	1.99965e-42
MBF4260189.1	68.6	3.99931e-42
WP_180993697.1	21.6	2.4
MBF4227808.1	68.8	3e-39
WP_164535778.1	21.6	2.0
WP_113605758.1	20.4	0.85
WP_238118108.1	20.4	0.77
WP_154115006.1	21.0	0.39
WP_238105446.1	20.4	0.77
WP_199352334.1	34.4	0.35
MBF4376354.1	68.4	1e-37
GKR20719.1	23.1	8.4
WP_170887623.1	23.2	6e-11
WP_161439537.1	23.2	3e-11
WP_157928683.1	23.2	5e-11
WP_238116114.1	19.9	9.1
WP_161569623.1	26.4	0.003
WP_148538582.1	24.1	0.0003
WP_202663379.1	24.5	0.0004
MBY7864295.1	23.8	0.0002
MBY8073501.1	24.0	0.002
WP_238130241.1	23.1	0.0002
WP_078926941.1	23.1	0.0002
WP_148560063.1	21.4	0.005
MBY7924240.1	24.8	0.006
MBY7783196.1	24.8	0.007
MBY7901807.1	24.8	0.008
WP_146779172.1	23.1	0.0002
RBM56889.1	23.1	0.0002
WP_115236244.1	23.1	1e-07
WP_157946029.1	22.4	2e-08
WP_238030391.1	23.9	0.005
WP_239847986.1	22.5	0.27
WP_052957789.1	23.9	0.0007
WP_108086631.1	23.6	0.77
WP_102332616.1	22.7	4e-11
WP_194579256.1	33.3	0.93
WP_086981671.1	23.7	0.025
WP_102534483.1	24.8	4e-17
WP_232605377.1	23.3	0.67
MCD9463514.1	23.3	0.67
MBD1566628.1	24.4	0.61
MBF4353725.1	77.8	9e-28
WP_232611906.1	23.3	0.66
MCD9502680.1	23.3	0.68
WP_238336719.1	24.4	0.6
WP_209519715.1	22.6	0.7
MCH8499656.1	26.6	3e-11
WP_108083190.1	23.6	9e-15
MBY7732710.1	21.2	5.9
WP_239827835.1	28.7	0.033
WP_017104967.1	25.3	2e-08
WP_237041247.1	17.9	2.7
WP_154183721.1	22.6	0.48
WP_005302570.1	18.7	1.3
KAB1180141.1	18.7	1.3
WP_193002353.1	22.7	1e-12
WP_048663115.1	25.3	2e-08
WP_232602860.1	22.9	0.7
WP_248368789.1	24.3	0.053
WP_232576057.1	23.3	3.7
KAE8176848.1	22.9	0.91
MBF4434720.1	23.7	0.0007
WP_197573541.1	17.9	7.5
MCD9499454.1	23.3	4.3
WP_102270330.1	23.9	0.27
WP_158135441.1	18.7	1.7
WP_016791505.1	21.6	4.1
KJG36823.1	23.9	0.0008
WP_102320651.1	21.9	0.48
NVP02870.1	18.7	1.5
WP_017063120.1	21.9	0.4
TMX55389.1	18.7	1.9
WP_171050559.1	18.7	1.8
WP_017081654.1	24.2	9e-06
KAB1180774.1	18.7	1.6
WP_191963763.1	18.6	1.9
WP_231903304.1	24.2	1e-05
TLS65841.1	18.7	1.9
WP_068969687.1	18.7	1.9
WP_108161946.1	23.7	8e-06
PSV52833.1	23.5	0.13
WP_102397648.1	24.7	0.02
WP_055320032.1	25.0	6e-08
WP_102297183.1	24.7	0.013
WP_102420486.1	25.8	5e-08
WP_102315691.1	25.8	4e-08
CAH6889139.1	25.4	0.03
WP_158260221.1	23.4	3e-10
WP_016801031.1	26.6	3e-08
WP_102358233.1	26.0	2e-08
WP_102336758.1	26.0	3e-08
OXX30772.1	23.7	0.003
WP_016792604.1	25.9	1e-08
PSV30441.1	23.0	4e-09
WP_102290613.1	25.4	3e-07
WP_171027313.1	22.1	1.3
KAB1519055.1	22.1	1.3
CAH7460093.1	24.0	7e-13
WP_239829113.1	23.3	0.053
WP_016792885.1	25.8	2e-08
WP_110168243.1	25.6	0.001
WP_017069256.1	25.8	2e-08
WP_158259555.1	23.0	5e-09
WP_146492847.1	24.7	0.024
WP_065612484.1	25.8	1e-08
WP_108186108.1	23.7	8e-06
WP_017071084.1	23.8	5e-14
WP_016791489.1	25.8	2e-08
WP_187985377.1	25.3	0.0007
WP_065099738.1	25.8	2e-08
WP_107294676.1	21.7	6.2
WP_232613058.1	23.5	0.61
WP_102364293.1	25.5	5e-08
PSV36458.1	21.7	6.8
MCD9514606.1	23.5	0.67
WP_232601375.1	23.5	0.41
WP_202643863.1	21.9	7.6
WP_238835022.1	21.9	5.3
WP_158259509.1	21.7	6.4
WP_221943665.1	23.5	0.94
WP_006031712.1	25.7	1.5
WP_176849227.1	18.4	6.0
MCD9552601.1	23.5	0.51
OBS93516.1	24.5	0.003
WP_181313439.1	18.4	6.8
PSB90526.1	18.4	6.6
WP_065107176.1	25.8	5e-17
MCD9533469.1	23.5	1.1
WP_102313355.1	25.4	1e-12
MBF4410758.1	77.6	1e-24
WP_176284241.1	23.8	6e-07
MBY7809374.1	21.9	9.2
WP_233976441.1	23.3	0.11
WP_237029629.1	21.9	4.4
EDK29076.1	23.3	4e-13
WP_203344863.1	21.9	8.6
WP_217528880.1	25.3	3e-05
WP_158120194.1	21.4	1.6
WP_229648004.1	25.4	4e-16
GIC27496.1	19.0	0.013
WP_061039804.1	24.3	1e-14
WP_237034993.1	22.1	1.6
MBE8128109.1	23.0	0.0002
ARR50412.1	22.1	1.5
WP_052880233.1	23.2	0.15
WP_167792585.1	23.0	0.0002
WP_119564802.1	19.0	0.013
WP_123306243.1	23.3	3e-11
WP_102309161.1	25.8	1e-08
WP_239973360.1	22.1	2.1
WP_123924989.1	23.3	4e-11
WP_054547952.1	22.0	4.8
WP_206445823.1	19.0	0.01
WP_202646347.1	23.0	0.83
PSU22370.1	24.3	0.065
WP_181315910.1	24.3	0.087
WP_044176967.1	23.0	0.0001
WP_158146961.1	25.6	3e-07
WP_154172894.1	23.0	0.56
WP_181315063.1	23.0	0.0005
WP_107208862.1	23.0	0.0005
WP_239930765.1	23.0	2e-12
WP_238774758.1	25.6	5e-07
MBY8142815.1	20.9	7.5
WP_160117491.1	23.4	5.3
WP_069532513.1	25.4	1e-07
MCD9545123.1	26.1	7e-14
WP_136977794.1	25.7	0.004
MBY8026917.1	25.6	5e-07
WP_232615928.1	25.9	2e-12
WP_210455409.1	22.6	0.001
PQJ58166.1	21.7	1.4
WP_181144011.1	21.7	1.2
WP_248330207.1	21.8	3.4
WP_222797460.1	23.9	0.012
WP_055467224.1	23.0	1.3
WP_238854005.1	23.6	1.0
PSV36629.1	23.4	8e-08
WP_158260174.1	23.5	1e-07
WP_237031262.1	24.1	0.021
WP_198778045.1	22.1	1.3
WP_157999318.1	21.7	2.6
GIA08344.1	24.0	0.62
WP_222551561.1	24.0	3e-06
MCD9529328.1	25.1	0.0001
WP_061057004.1	25.7	3.7
WP_181317630.1	24.8	0.015
WP_232603737.1	25.1	0.0002
WP_239183341.1	21.2	7.5
WP_107281190.1	24.4	3e-05
WP_006233195.1	24.4	3e-05
WP_158260026.1	23.8	0.33
PSV05358.1	23.8	0.3
WP_218562494.1	24.0	1e-08
WP_172567452.1	24.1	0.064
WP_222806830.1	25.7	2.8
PSW33003.1	24.8	0.016
WP_045083838.1	23.2	2e-05
PSV15456.1	23.8	0.33
WP_181317549.1	23.8	0.38
WP_210447215.1	23.5	6e-08
PSW88443.1	23.8	1e-05
WP_102508071.1	23.9	6e-07
WP_108151297.1	21.7	0.001
CAH6882256.1	24.3	0.0001
WP_172426134.1	23.0	0.0002
MBY8224436.1	24.8	5.2
WP_102541700.1	23.1	0.0005
EGR4191421.1	24.0	0.75
CAH6801379.1	23.3	0.0001
OLQ83627.1	23.0	0.0002
HCJ7301299.1	24.9	3e-12
WP_167388528.1	25.3	0.001
WP_157756305.1	22.1	1.7
GAW43758.1	23.7	0.033
MCD9537581.1	26.1	6e-14
MBY8035697.1	24.1	0.065
WP_165761749.1	23.7	0.035
WP_194164820.1	23.2	0.0002
WP_217518965.1	25.9	6e-05
MBY8318088.1	24.8	3.3
TQP89404.1	98.0	2e-22
WP_102572003.1	23.5	0.0003
CAG18657.1	25.3	5.6
WP_181318040.1	24.5	7e-08
WP_181316964.1	23.5	2.1
WP_232606540.1	23.5	2.5
WP_181314722.1	23.0	0.021
PSW43464.1	24.5	6e-08
WP_102352417.1	23.4	5.8
MCD9471433.1	23.5	2.9
RCS69142.1	23.6	0.002
MBY8070018.1	23.3	0.047
WP_170904908.1	24.7	8e-05
WP_232574068.1	23.5	2.4
WP_041393826.1	25.3	2.8
WP_233934310.1	23.3	0.039
MCD9475994.1	23.5	2.7
PSU25243.1	23.0	0.023
WP_102414008.1	24.9	2e-05
MCD9511210.1	23.5	3.1
NGN99188.1	24.3	4e-05
WP_158125604.1	22.8	1.0
WP_158129834.1	22.8	1.0
WP_102370666.1	23.0	0.0004
WP_187460532.1	24.5	2e-07
WP_107290837.1	25.5	0.24
WP_181319884.1	23.9	2e-05
WP_131481824.1	22.5	3e-08
PSV19992.1	23.9	2e-05
WP_101064070.1	23.5	7e-09
WP_238857194.1	22.8	1.5
MBY7971797.1	22.3	6.6
GHW38984.1	24.2	3e-11
HBV76722.1	23.8	3e-05
WP_065174023.1	23.6	2e-07
PSU69035.1	24.8	0.019
WP_233958648.1	22.0	6.4
PSU94935.1	23.6	1e-07
WP_181318623.1	23.6	1e-07
WP_172560321.1	23.3	0.042
WP_188012807.1	24.9	0.15
PSW68981.1	23.6	2e-07
WP_036789390.1	23.6	1e-07
PSU98734.1	23.6	1e-07
RBM82121.1	24.9	2e-10
WP_255040332.1	25.5	4e-08
EGR4132853.1	23.7	7e-11
WP_148518614.1	25.1	9.6
WP_000285533.1	25.1	3e-11
HAS26719.1	23.9	0.48
WP_181316366.1	23.6	6e-08
WP_136487195.1	22.9	5.0
WP_181315103.1	22.2	0.004
PSU91034.1	23.6	7e-08
PST99048.1	23.3	0.092
PSU70219.1	22.2	0.005
WP_102394596.1	23.4	0.004
WP_148503160.1	25.1	9.7
EGR4117287.1	23.9	2e-11
MCG6410368.1	21.8	9.6
MBY7872915.1	22.0	4.1
EJL6575542.1	23.9	2e-11
WP_233932993.1	22.3	6.5
KOO16215.1	21.6	0.002
WP_185961712.1	21.8	9.5
EGR1125791.1	23.9	3e-11
WP_065172497.1	24.5	4e-05
GHX87473.1	25.2	4e-12
WP_002030597.1	24.5	3.9
WP_025563261.1	25.2	4e-09
PSU16466.1	24.3	7e-06
WP_107254543.1	24.6	0.7
WP_165881387.1	22.0	4.5
KJG25517.1	22.0	1.7
RNE65789.1	25.2	7e-12
WP_162598372.1	24.1	1e-08
PSW98585.1	22.0	2.1
WP_146492009.1	22.6	2e-06
PST94576.1	22.0	2.2
MBY8300765.1	24.9	0.0002
WP_238124462.1	24.5	3.2
MBY8215419.1	21.8	9.2
WP_158259288.1	24.1	0.062
PSV25800.1	24.1	0.055
PSU85334.1	23.6	0.042
WP_019440344.1	24.8	0.049
WP_039457278.1	25.1	0.019
WP_065194020.1	23.6	0.043
WP_022989924.1	27.5	4e-05
WP_102503138.1	23.9	3e-13
WP_010433815.1	24.8	0.001
KQH88791.1	25.3	0.0002
WP_196368214.1	25.3	0.0001
EGR03978.1	24.8	3.8
WP_199464584.1	21.8	6.7
CAH6796265.1	24.5	5e-11
EJL8259154.1	24.9	0.23
EGR4135894.1	25.1	0.003
WP_100268397.1	21.8	6.0
WP_024374584.1	23.8	7.1
WP_086971839.1	21.1	7.9
MBY8176833.1	23.8	7.3
WP_238851818.1	21.8	7.4
WP_107277357.1	25.6	0.001
MBY8275717.1	23.9	4.1
WP_146863795.1	22.2	3e-13
WP_148547619.1	24.3	1.0
WP_170924598.1	22.0	0.002
EJL6263770.1	25.1	0.003
WP_102460923.1	21.5	0.028
MBY8287878.1	25.1	2e-05
WP_162620999.1	23.8	3e-05
EJL6742604.1	25.1	0.004
TQQ60991.1	94.2	4e-20
WP_161779545.1	23.4	2e-06
NOE47969.1	23.8	3e-09
WP_023933830.1	25.6	0.001
WP_238780679.1	22.3	1.8
WP_044622330.1	25.1	0.2
WP_032481494.1	23.0	2e-06
KFE04589.1	24.9	0.043
GGE74808.1	23.8	6.9
EHU0384497.1	24.9	0.65
WP_142735096.1	24.7	5e-12
WP_016794079.1	25.5	0.004
WP_033930013.1	24.7	6e-12
PSV12477.1	20.8	0.16
